Url,Title,MRP,Price,Shipping,Seller,Promo,Description,Highlight1,Highlight2,Highlight3,Highlight4,Highlight5,Image1,Image2,Image3,Image4,Image5,Category1,Category2,Category3,Category4,Category5,
"https://paytmmall.com/jack-jones-men-s-tshirt-CMPLXAPPJACK-JONES-MKAPS78002B784625C-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C11%7C","Jack & Jones Men's Tshirt","Rs 999","Buy for Rs 499","NA","Kapsons Retail Pvt Ltd","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","JJORCOLUMN TEE SS CREW NECK IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490828EFE10/0x1920/70/1.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490828EFE10/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490828EFE10/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490828EFE10/0x1920/70/3.jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS78002F527FDBB-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C12%7C","Jack & Jones Men's Casual T-shirts","Rs 799","Buy for Rs 399","NA","Kapsons Agencies P. Ltd.","Use promocode FASH25 to get 25% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","Jjcoitus Tee Ss Crew","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800274C66290/0x1920/70/1..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800274C66290/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800274C66290/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800274C66290/0x1920/70/3..jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirt-CMPLXAPPJACK-JONES-MKAPS78002A2F7A5F-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C13%7C","Jack & Jones WHITE Slim Fit Tshirts","Rs 1095","Buy for Rs 547","NA","Kapsons Agencies P. Ltd.","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","Jack & Jones Men's Casual T-shirt","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/0..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/3..jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-tshirt-CMPLXAPPJACK-JONES-MKAPS78002D9524263-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C14%7C","Jack & Jones Men's Tshirt","Rs 999","Buy for Rs 499","NA","Kapsons Retail Pvt Ltd","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","JJORCOLUMN TEE SS CREW NECK IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490D9524263/0x1920/70/1.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490D9524263/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490D9524263/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490D9524263/0x1920/70/3.jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-printed-tshirt-CMPLXAPPJACK-JONES-MKAPS578490B85BF1A3-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C15%7C","Jack & Jones Men's Printed Tshirt","Rs 999","Buy for Rs 599","NA","Kapsons Retail Pvt Ltd","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","JJOR NBA FOIL TEE","Use promocode - FASH30Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490B85BF1A3/0x1920/70/1..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490B85BF1A3/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490B85BF1A3/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490B85BF1A3/0x1920/70/3..jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS780021F19992E-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C16%7C","Jack & Jones Men's Sneaker Shoes","Rs 2199","Buy for Rs 879","NA","Kapsons Retail Pvt Ltd","FOOT50: Get FLAT 50% cashback* on shopping order (Max Cashback Rs.10,000).COD not applicable.","NA","Use promocode - FOOT50FOOT50: Get FLAT 50% cashback* on shopping order (Max Cashback Rs.10,000).COD not applicable.*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490736B0E09/0x1920/70/1.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490736B0E09/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490736B0E09/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490736B0E09/0x1920/70/3.jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA",
"https://paytmmall.com/jack-jones-men-s-tshirt-CMPLXAPPJACK-JONES-MKAPS780022784A601-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C17%7C","Jack & Jones Men's Tshirt","Rs 1299","Buy for Rs 649","NA","Kapsons Retail Pvt Ltd","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","JJOR GEB TEE 3/4 CREW NECK IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS5784902784A601/0x1920/70/1.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS5784902784A601/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS5784902784A601/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS5784902784A601/0x1920/70/3.jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS78002515A751D-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C18%7C","Jack & Jones Men's Sneaker Shoes","Rs 2199","Buy for Rs 879","NA","Kapsons Agencies P. Ltd.","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","NA","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002515A751D/0x1920/70/14.JPG?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002515A751D/0x1920/70/16.JPG?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002515A751D/0x1920/70/16.JPG?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002515A751D/0x1920/70/17.JPG?imwidth=64&impolicy=hq","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS7800286D43321-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C19%7C","Jack & Jones Men's Sneaker Shoes","Rs 2199","Buy for Rs 879","NA","Kapsons Agencies P. Ltd.","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","NA","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800286D43321/0x1920/70/14.JPG?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800286D43321/0x1920/70/16.JPG?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800286D43321/0x1920/70/16.JPG?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800286D43321/0x1920/70/17.JPG?imwidth=64&impolicy=hq","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS78002B829CC14-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C20%7C","Jack & Jones Men's Casual Tshirt","Rs 799","Buy for Rs 559","NA","Kapsons Fashion Pvt Ltd - Ludhiana","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","Jjor Basic Crew Neck In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472D4DFCED6/0x1920/70/1.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472D4DFCED6/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472D4DFCED6/0x1920/70/2.jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472D4DFCED6/0x1920/70/3.jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-printed-tshirt-CMPLXAPPJACK-JONES-MKAPS578490985C64B0-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C21%7C","Jack & Jones Men's Printed TShirt","Rs 1499","Buy for Rs 899","NA","Kapsons Retail Pvt Ltd","Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","JJCOKYRE POLO SS IN","Use promocode - FASH30Use promocode FASH30 to get 30% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490985C64B0/0x1920/70/1..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490985C64B0/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490985C64B0/0x1920/70/2..jpg?imwidth=64&impolicy=hq","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS578490985C64B0/0x1920/70/3..jpg?imwidth=64&impolicy=hq","NA","Men's Fashion","Clothing","T-Shirts","NA","NA",
